period,sku,location,retail_price,retail_price_net,avg_qty,min_qty,max_qty,current_qty,current_retail_value,current_cost_value,unit_cost,purchase_price,product_name,unit,unit_description,stock_group,supplier
2026-03-01,SKU0454,Store A,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0454,TK,TK(72)G,CANDYLAND,Supplier 59
2026-03-01,SKU0455,Store C,0.498,0.4016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0455,TK,TK(18)G,CANDYLAND,Supplier 59
2026-03-01,SKU0457,Store B,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0457,TK,TK(30)G,CANDYLAND,Supplier 59
2026-03-01,SKU0468,Store C,5.727,4.6185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0468,TK,TK(484)G,CANDYLAND,Supplier 59
2026-03-01,SKU0470,Store C,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0470,TK,TK(18)G,CANDYLAND,Supplier 59
2026-03-01,SKU0474,Store A,0.415,0.3347,82.741,81.0,84.0,50.0,20.75,9.13,0.1826,0.1826,Product 0474,TK,TK(17)G,CANDYLAND,Supplier 59
2026-03-01,SKU0490,Store C,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0490,TK,TK(30)G,CANDYLAND,Supplier 59
2026-03-01,SKU0491,Store A,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0491,TK,TK(142)G,CANDYLAND,Supplier 59
2026-03-01,SKU0493,Warehouse,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0493,TK,TK(40)ML,CANDYLAND,Supplier 59
2026-03-01,SKU0502,Store A,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0502,TK,TK(114)G,CANDYLAND,Supplier 59
2026-03-01,SKU0515,Store C,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0515,TK,TK(80)G,CANDYLAND,Supplier 59
2026-03-01,SKU0524,Store B,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0524,TK,TK(56)G,CANDYLAND,Supplier 59
2026-03-01,SKU0525,Store B,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0525,TK,TK(60)G,CANDYLAND,Supplier 59
2026-03-01,SKU0537,Store B,1.826,1.4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0537,TK,TK(100)G,CANDYLAND,Supplier 59
2026-03-01,SKU0542,Warehouse,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0542,TK,TK(150)G,CANDYLAND,Supplier 59
2026-03-01,SKU0545,Store C,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0545,TK,TK(12)G,CANDYLAND,Supplier 59
2026-03-01,SKU0546,Store B,8.217,6.6266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0546,TK,TK(185)G,CANDYLAND,Supplier 59
2026-03-01,SKU0588,Store C,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0588,TK,TK(120)G,CANDYLAND,Supplier 16
2026-03-01,SKU0598,Warehouse,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0598,TK,TK(130)G,CANDYLAND,Supplier 17
2026-03-01,SKU0606,Store A,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0606,TK,TK(330)ML,CANDYLAND,Supplier 18
2026-03-01,SKU0609,Store B,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0609,TK,TK(180)G,CANDYLAND,Supplier 17
2026-03-01,SKU0614,Store A,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0614,TK,TK(150)G,CANDYLAND,Supplier 17
2026-03-01,SKU0618,Warehouse,3.984,3.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0618,TK,TK(350)G,CANDYLAND,Supplier 17
2026-03-01,SKU0624,Store C,2.324,1.8742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0624,TK,TK(216)G,CANDYLAND,Supplier 17
2026-03-01,SKU0631,Store A,0.83,0.6694,9.29,0.0,24.0,12.0,9.96,3.3894,0.2824,0.2824,Product 0631,TK,TK(23)G,CANDYLAND,Supplier 16
2026-03-01,SKU0633,Store C,1.992,1.6065,13.967,1.0,25.0,55.0,109.56,43.824,0.7968,0.7968,Product 0633,TK,TK(10)G,CANDYLAND,Supplier 02
2026-03-01,SKU0636,Store B,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0636,TK,TK(10)G,CANDYLAND,Supplier 02
2026-03-01,SKU0637,Warehouse,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0637,TK,TK(10)G,CANDYLAND,Supplier 02
2026-03-01,SKU0653,Warehouse,1.826,1.4726,609.29,564.0,708.0,264.0,482.064,107.3688,0.4067,0.4067,Product 0653,TK,TK(10)G,CANDYLAND,Supplier 02
2026-03-01,SKU0656,Warehouse,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0656,TK,TK(14)G,CANDYLAND,Supplier 16
2026-03-01,SKU0658,Store C,0.83,0.6694,23.548,0.0,36.0,1.0,0.83,0.2716,0.2716,0.2716,Product 0658,TK,"TK(15,6)G",CANDYLAND,Supplier 16
2026-03-01,SKU0660,Store B,2.158,1.7403,16.29,0.0,24.0,0.0,0.0,0.0,0.7945,0.7945,Product 0660,TK,TK(42)G,CANDYLAND,Supplier 16
2026-03-01,SKU0666,Store A,4.233,3.4137,54.774,49.0,58.0,0.0,0.0,0.0,1.9123,1.9123,Product 0666,TK,TK(100)G,CANDYLAND,Supplier 61
2026-03-01,SKU0667,Store A,4.233,3.4137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0667,TK,TK(100)G,CANDYLAND,Supplier 61
2026-03-01,SKU0674,Store C,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0674,TK,TK(60)G,CANDYLAND,Supplier 02
2026-03-01,SKU0679,Warehouse,1.245,1.0041,90.0,90.0,90.0,0.0,0.0,0.0,0.498,0.498,Product 0679,TK,TK(5)G,CANDYLAND,Supplier 02
2026-03-01,SKU0685,Store A,9.047,7.2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0685,TK,TK(1250)G,CANDYLAND,Supplier 32
2026-03-01,SKU0698,Store C,1.909,1.5395,15.387,10.0,22.0,3.0,5.727,1.8095,0.6032,0.6032,Product 0698,TK,TK(8)G,CANDYLAND,Supplier 05
2026-03-01,SKU0711,Store B,0.747,0.6024,28.322,18.0,48.0,1.0,0.747,0.2905,0.2905,0.2905,Product 0711,TK,TK(25)ML,CANDYLAND,Supplier 02
2026-03-01,SKU0722,Store A,4.897,3.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0722,TK,TK(300)G,CANDYLAND,Supplier 49
2026-03-01,SKU0723,Store A,4.897,3.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0723,TK,TK(300)G,CANDYLAND,Supplier 49
2026-03-01,SKU0723,Store C,4.897,3.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0723,TK,TK(300)G,CANDYLAND,Supplier 49
2026-03-01,SKU0724,Store B,2.407,1.9411,9.161,7.0,10.0,8.0,19.256,6.9388,0.8674,0.8674,Product 0724,TK,TK(150)G,CANDYLAND,Supplier 49
2026-03-01,SKU0726,Warehouse,2.407,1.9411,36.774,24.0,72.0,6.0,14.442,5.2041,0.8674,0.8674,Product 0726,TK,TK(150)G,CANDYLAND,Supplier 49
2026-03-01,SKU0727,Store C,2.407,1.9411,9.645,0.0,12.0,5.0,12.035,4.3367,0.8674,0.8674,Product 0727,TK,TK(150)G,CANDYLAND,Supplier 49
2026-03-01,SKU0734,Store C,2.324,1.8742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0734,TK,TK(150)G,CANDYLAND,Supplier 31
2026-03-01,SKU0734,Warehouse,2.324,1.8742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0734,TK,TK(150)G,CANDYLAND,Supplier 31
2026-03-01,SKU0739,Store A,3.735,3.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0739,TK,TK(250)G,CANDYLAND,Supplier 38
2026-03-01,SKU0741,Store A,3.735,3.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0741,TK,TK(250)G,CANDYLAND,Supplier 38
2026-03-01,SKU0742,Store A,3.735,3.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0742,TK,TK(250)G,CANDYLAND,Supplier 38
2026-03-01,SKU0753,Warehouse,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0753,TK,TK(40)G,CANDYLAND,Supplier 26
2026-03-01,SKU0755,Store A,0.249,0.2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0755,TK,"TK(13,9)G",CANDYLAND,Multiple suppliers
2026-03-01,SKU0767,Warehouse,3.735,3.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0767,TK,TK(360)G,CANDYLAND,Supplier 32
2026-03-01,SKU0775,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0775,TK,TK(150)G,CANDYLAND,Supplier 32
2026-03-01,SKU0779,Store B,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0779,TK,TK(56)G,CANDYLAND,Supplier 21
2026-03-01,SKU0782,Warehouse,0.7055,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0782,TK,TK(100)G,CANDYLAND,Supplier 11
2026-03-01,SKU0786,Store A,0.7055,0.569,2.419,0.0,6.0,0.0,0.0,0.0,0.2905,0.2905,Product 0786,TK,TK(100)G,CANDYLAND,Supplier 11
2026-03-01,SKU0789,Store B,1.2035,0.9706,0.0,0.0,0.0,3.0,3.6105,2.241,0.0,0.0,Product 0789,TK,TK(330)ML,CANDYLAND,Supplier 10
2026-03-01,SKU0790,Store A,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0790,TK,TK(600)G,CANDYLAND,Supplier 72
2026-03-01,SKU0791,Store C,1.2035,0.9706,0.0,0.0,0.0,1.0,1.2035,0.747,0.0,0.0,Product 0791,TK,TK(330)ML,CANDYLAND,Supplier 10
2026-03-01,SKU0799,Store A,3.154,2.5435,21.741,21.0,23.0,5.0,15.77,6.4325,1.2866,1.2866,Product 0799,TK,TK(120)G,CANDYLAND,Supplier 66
2026-03-01,SKU0801,Store B,1.577,1.2718,23.225,5.0,47.0,13.0,20.501,8.0925,0.6225,0.6225,Product 0801,TK,TK(30)G,CANDYLAND,Supplier 66
2026-03-01,SKU0805,Warehouse,1.328,1.0709,75.0,75.0,75.0,25.0,33.2,6.8475,0.2739,0.2739,Product 0805,TK,TK(8)G,CANDYLAND,Supplier 66
2026-03-01,SKU0806,Warehouse,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0806,TK,TK(8)G,CANDYLAND,Supplier 66
2026-03-01,SKU0810,Store A,0.249,0.2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0810,TK,TK(12)G,CANDYLAND,Multiple suppliers
2026-03-01,SKU0816,Warehouse,0.415,0.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0816,TK,TK(20)G,CANDYLAND,Supplier 69
2026-03-01,SKU0817,Store A,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0817,TK,TK(390)ML,CANDYLAND,Supplier 03
2026-03-01,SKU0822,Store A,6.391,5.1541,0.0,0.0,0.0,8.0,51.128,25.564,0.0,0.0,Product 0822,TK,TK(200)G,CANDYLAND,Supplier 44
2026-03-01,SKU0822,Store C,6.391,5.1541,0.0,0.0,0.0,8.0,51.128,25.564,0.0,0.0,Product 0822,TK,TK(200)G,CANDYLAND,Supplier 44
2026-03-01,SKU0824,Warehouse,6.391,5.1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0824,TK,TK(200)G,CANDYLAND,Supplier 44
2026-03-01,SKU0825,Store B,3.735,3.0121,0.0,0.0,0.0,11.0,41.085,18.1687,0.0,0.0,Product 0825,TK,TK(100)G,CANDYLAND,Supplier 44
2026-03-01,SKU0827,Store B,2.49,2.0081,0.0,0.0,0.0,9.0,22.41,10.2339,0.0,0.0,Product 0827,TK,TK(50)G,CANDYLAND,Supplier 44
2026-03-01,SKU0827,Store C,2.49,2.0081,0.0,0.0,0.0,10.0,24.9,11.371,0.0,0.0,Product 0827,TK,TK(50)G,CANDYLAND,Supplier 44
2026-03-01,SKU0838,Store C,0.249,0.2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0838,TK,TK(11)G,CANDYLAND,Supplier 02
2026-03-01,SKU0857,Store C,8.217,6.6266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0857,TK,TK(200)G,CANDYLAND,Supplier 58
2026-03-01,SKU0860,Warehouse,3.237,2.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0860,TK,TK(98)G,CANDYLAND,Supplier 23
2026-03-01,SKU0862,Store B,9.545,7.6976,0.0,0.0,0.0,3.0,28.635,15.5376,0.0,0.0,Product 0862,TK,TK(120)G,CANDYLAND,Supplier 01
2026-03-01,SKU0868,Store A,1.909,1.5395,0.0,0.0,0.0,5.0,9.545,5.9345,0.0,0.0,Product 0868,TK,TK(375)G,CANDYLAND,Supplier 19
2026-03-01,SKU0876,Warehouse,0.415,0.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0876,TK,TK(15)G,CANDYLAND,Supplier 19
2026-03-01,SKU0879,Store B,0.1245,0.1004,0.0,0.0,0.0,76.0,9.462,2.3655,0.0,0.0,Product 0879,TK,"TK(12,5)G",CANDYLAND,Supplier 69
2026-03-01,SKU0881,Store B,0.166,0.1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0881,TK,TK(8)G,CANDYLAND,Supplier 69
2026-03-01,SKU0881,Warehouse,0.166,0.1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0881,TK,TK(8)G,CANDYLAND,Supplier 69
2026-03-01,SKU0884,Store A,1.328,1.0709,0.0,0.0,0.0,29.0,38.512,14.8271,0.0,0.0,Product 0884,TK,TK(120)G,CANDYLAND,Supplier 02
2026-03-01,SKU0887,Store C,1.162,0.9371,0.0,0.0,0.0,43.0,49.966,11.171,0.0,0.0,Product 0887,TK,TK(65)G,CANDYLAND,Supplier 02
2026-03-01,SKU0891,Warehouse,1.162,0.9371,0.0,0.0,0.0,456.0,529.872,166.1527,0.0,0.0,Product 0891,TK,TK(57)G,CANDYLAND,Supplier 02
2026-03-01,SKU0899,Store B,0.498,0.4016,31.903,20.0,50.0,30.0,14.94,4.731,0.1577,0.1577,Product 0899,TK,TK(16)G,CANDYLAND,Supplier 02
2026-03-01,SKU0910,Store C,4.067,3.2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0910,TK,TK(350)G,CANDYLAND,Supplier 08
2026-03-01,SKU0918,Store B,7.387,5.9572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0918,TK,TK(226)G,CANDYLAND,Supplier 34
2026-03-01,SKU0919,Store C,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0919,TK,TK(105)ML,CANDYLAND,Supplier 64
2026-03-01,SKU0924,Store A,0.2075,0.1673,0.0,0.0,0.0,10.0,2.075,1.0035,0.0,0.0,Product 0924,TK,"TK(6,5)G",CANDYLAND,Supplier 69
2026-03-01,SKU0925,Store A,8.217,6.6266,10.0,10.0,10.0,9.0,73.953,32.4945,3.6105,3.6105,Product 0925,TK,TK(250)G,CANDYLAND,Supplier 54
2026-03-01,SKU0925,Store C,8.217,6.6266,5.935,5.0,6.0,2.0,16.434,7.221,3.6107,3.6107,Product 0925,TK,TK(250)G,CANDYLAND,Supplier 54
2026-03-01,SKU0928,Store B,3.237,2.6105,10.225,10.0,11.0,6.0,19.422,8.6652,1.4443,1.4443,Product 0928,TK,TK(200)G,CANDYLAND,Supplier 34
2026-03-01,SKU0935,Store A,9.0885,7.3294,15.0,15.0,15.0,13.0,118.1505,59.7766,4.5982,4.5982,Product 0935,TK,TK(48)G,CANDYLAND,Supplier 62
2026-03-01,SKU0938,Store C,18.2185,14.6923,1.0,1.0,1.0,0.0,0.0,0.0,6.9222,6.9222,Product 0938,TK,TK(110)G,CANDYLAND,Supplier 62
2026-03-01,SKU0938,Warehouse,18.2185,14.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0938,TK,TK(110)G,CANDYLAND,Supplier 62
2026-03-01,SKU0941,Store A,14.027,11.3121,10.0,10.0,10.0,14.0,196.378,89.6948,6.4068,6.4068,Product 0941,TK,TK(205)G,CANDYLAND,Supplier 29
2026-03-01,SKU0943,Store B,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0943,TK,TK(144)G,CANDYLAND,Supplier 59
2026-03-01,SKU0952,Warehouse,2.407,1.9411,41.419,36.0,72.0,0.0,0.0,0.0,0.8922,0.8922,Product 0952,TK,TK(150)G,CANDYLAND,Supplier 49
2026-03-01,SKU0954,Store C,13.197,10.6428,3.612,3.0,5.0,1.0,13.197,5.6349,5.6363,5.6363,Product 0954,TK,TK(160)G,CANDYLAND,Supplier 29
2026-03-01,SKU0962,Store C,4.9385,3.9827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0962,TK,TK(210)G,CANDYLAND,Supplier 55
2026-03-01,SKU0963,Store A,4.648,3.7484,2.0,2.0,2.0,0.0,0.0,0.0,1.9422,1.9422,Product 0963,TK,TK(400)G,CANDYLAND,Supplier 31
2026-03-01,SKU0965,Store B,0.4067,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0965,TK,TK(20)G,CANDYLAND,Supplier 15
2026-03-01,SKU0968,Store C,3.154,2.5435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0968,TK,TK(190)G,CANDYLAND,Supplier 71
2026-03-01,SKU0971,Warehouse,2.905,2.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0971,TK,TK(182)G,CANDYLAND,Supplier 71
2026-03-01,SKU0972,Store A,3.154,2.5435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0972,TK,TK(190)G,CANDYLAND,Supplier 71
2026-03-01,SKU0974,Store C,1.577,1.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0974,TK,TK(182)G,CANDYLAND,Supplier 71
2026-03-01,SKU0987,Store B,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0987,TK,TK(128)G,CANDYLAND,Supplier 46
2026-03-01,SKU0988,Store C,1.328,1.0709,0.0,0.0,0.0,16.0,21.248,7.968,0.0,0.0,Product 0988,TK,TK(128)G,CANDYLAND,Supplier 69
2026-03-01,SKU0990,Store C,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0990,TK,TK(125)G,CANDYLAND,Supplier 46
2026-03-01,SKU0992,Store A,0.83,0.6694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0992,TK,TK(90)G,CANDYLAND,Supplier 06
2026-03-01,SKU1004,Store A,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1004,TK,TK(450)ML,CANDYLAND,Supplier 03
2026-03-01,SKU1013,Store B,1.328,1.0709,42.774,4.0,64.0,28.0,37.184,13.0144,0.4648,0.4648,Product 1013,TK,TK(500)ML,CANDYLAND,Supplier 03
2026-03-01,SKU1019,Store C,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1019,TK,TK(330)ML,CANDYLAND,Supplier 03
2026-03-01,SKU1024,Store A,1.162,0.9371,19.29,16.0,21.0,0.0,0.0,0.0,0.5229,0.5229,Product 1024,TK,TK(150)G,CANDYLAND,Supplier 11
2026-03-01,SKU1026,Warehouse,0.747,0.6024,24.0,24.0,24.0,13.0,9.711,4.316,0.332,0.332,Product 1026,TK,TK(100)G,CANDYLAND,Supplier 11
2026-03-01,SKU1030,Warehouse,0.913,0.7363,15.0,15.0,15.0,0.0,0.0,0.0,0.4399,0.4399,Product 1030,TK,TK(130)G,CANDYLAND,Supplier 69
2026-03-01,SKU1032,Store C,5.395,4.3508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1032,TK,TK(120)G,CANDYLAND,Supplier 42
2026-03-01,SKU1033,Store C,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1033,TK,TK(60)ML,CANDYLAND,Multiple suppliers
2026-03-01,SKU1034,Warehouse,0.5395,0.4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1034,TK,TK(20)G,CANDYLAND,Supplier 19
2026-03-01,SKU1036,Warehouse,4.399,3.5476,1.677,0.0,12.0,0.0,0.0,0.0,1.8181,1.8181,Product 1036,TK,TK(120)G,CANDYLAND,Supplier 28
2026-03-01,SKU1041,Warehouse,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1041,TK,TK(750)ML,CANDYLAND,Supplier 03
2026-03-01,SKU1047,Store A,3.237,2.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1047,TK,TK(98)G,CANDYLAND,Supplier 23
2026-03-01,SKU1047,Warehouse,3.237,2.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1047,TK,TK(98)G,CANDYLAND,Supplier 23
2026-03-01,SKU1048,Store A,1.245,1.0041,2.612,0.0,7.0,13.0,16.185,5.2871,0.4284,0.4284,Product 1048,TK,TK(40)ML,CANDYLAND,Supplier 05
2026-03-01,SKU1049,Store B,1.245,1.0041,21.193,15.0,27.0,0.0,0.0,0.0,0.3583,0.3583,Product 1049,TK,TK(60)ML,CANDYLAND,Supplier 05
2026-03-01,SKU1066,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1066,TK,TK(75)G,CANDYLAND,Supplier 02
2026-03-01,SKU1068,Store C,1.328,1.0709,0.0,0.0,0.0,25.0,33.2,10.9352,0.0,0.0,Product 1068,TK,TK(100)G,CANDYLAND,Supplier 02
2026-03-01,SKU1075,Warehouse,1.66,1.3387,0.0,0.0,0.0,150.0,249.0,132.8415,0.0,0.0,Product 1075,TK,TK(100)G,CANDYLAND,Multiple suppliers
2026-03-01,SKU1077,Store A,1.66,1.3387,27.129,0.0,56.0,0.0,0.0,0.0,0.4755,0.4755,Product 1077,TK,TK(135)G,CANDYLAND,Supplier 02
2026-03-01,SKU1077,Store B,1.66,1.3387,22.548,0.0,60.0,0.0,0.0,0.0,0.4756,0.4756,Product 1077,TK,TK(135)G,CANDYLAND,Supplier 02
2026-03-01,SKU1087,Warehouse,2.988,2.4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1087,TK,TK(10)G,CANDYLAND,Supplier 51
2026-03-01,SKU1089,Store C,0.996,0.8032,2.0,2.0,2.0,0.0,0.0,0.0,0.4482,0.4482,Product 1089,TK,TK(10)G,CANDYLAND,Supplier 51
2026-03-01,SKU1096,Store B,1.494,1.2048,0.0,0.0,0.0,15.0,22.41,6.225,0.0,0.0,Product 1096,TK,TK(40)G,CANDYLAND,Supplier 09
2026-03-01,SKU1098,Store A,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1098,TK,TK(46)G,CANDYLAND,Supplier 09
2026-03-01,SKU1101,Store C,0.83,0.6694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1101,TK,TK(80)G,CANDYLAND,Supplier 18
2026-03-01,SKU1107,Store C,0.249,0.2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1107,TK,TK(12)G,CANDYLAND,Multiple suppliers
2026-03-01,SKU1112,Store B,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1112,TK,TK(75)G,CANDYLAND,Supplier 41
2026-03-01,SKU1112,Store C,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1112,TK,TK(75)G,CANDYLAND,Supplier 41
2026-03-01,SKU1121,Store A,3.237,2.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1121,TK,TK(125)G,CANDYLAND,Supplier 26
2026-03-01,SKU1124,Warehouse,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1124,TK,TK(100)G,CANDYLAND,Supplier 26
2026-03-01,SKU1148,Warehouse,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1148,TK,TK(150)G,CANDYLAND,Supplier 26
2026-03-01,SKU1149,Warehouse,2.407,1.9411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1149,TK,TK(165)G,CANDYLAND,Supplier 26
2026-03-01,SKU1175,Store C,3.237,2.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1175,TK,TK(150)G,CANDYLAND,Supplier 34
2026-03-01,SKU1179,Store A,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1179,TK,TK(175)G,CANDYLAND,Supplier 34
2026-03-01,SKU1179,Store B,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1179,TK,TK(175)G,CANDYLAND,Supplier 34
2026-03-01,SKU1184,Store B,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1184,TK,TK(100)G,CANDYLAND,Supplier 26
2026-03-01,SKU1185,Warehouse,0.9545,0.7697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1185,TK,TK(20)G,CANDYLAND,Supplier 26
2026-03-01,SKU1188,Store C,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1188,TK,TK(60)G,CANDYLAND,Supplier 26
2026-03-01,SKU1192,Store A,4.067,3.2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1192,TK,TK(270)G,CANDYLAND,Supplier 23
2026-03-01,SKU1192,Store C,4.067,3.2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1192,TK,TK(270)G,CANDYLAND,Supplier 23
2026-03-01,SKU1199,Warehouse,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1199,TK,TK(75)G,CANDYLAND,Supplier 41
2026-03-01,SKU1202,Store B,2.49,2.0081,7.322,1.0,11.0,6.0,14.94,7.4202,1.2368,1.2368,Product 1202,TK,TK(195)G,CANDYLAND,Multiple suppliers
